tweet_id,text,source,user_id,sentiment,topic,rumor_label
1007,COVID-19 update: Cases are on the rise again.,Government,996980,Negative,UFO,True
1008,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,437895,Positive,Tech,False
1009,Feeling great today! #positivevibes,Government,858061,Positive,COVID-19,False
1010,COVID-19 update: Cases are on the rise again.,Twitter,606001,Negative,Conspiracy,False
1011,Just discovered a new species of butterfly!,News,302915,Positive,Tech,True
1012,COVID-19 update: Cases are on the rise again.,Twitter,575336,Positive,Discovery,True
1013,Protect your data with the latest cybersecurity measures.,Science Journal,111458,Positive,UFO,False
1014,Just saw a UFO in my backyard! 👽,Gossip Magazine,924614,Neutral,Conspiracy,True
1015,Community event happening this weekend! Join us!,Twitter,330206,Neutral,Animals,False
1016,Feeling great today! #positivevibes,Science Journal,897797,Positive,Discovery,False
1017,COVID-19 update: Cases are on the rise again.,Gossip Magazine,258468,Neutral,Animals,False
1018,Protect your data with the latest cybersecurity measures.,News,868767,Positive,Health,True
1019,New tech gadget just released! #excited,Science Journal,223769,Positive,Weather,False
1020,Protect your data with the latest cybersecurity measures.,Science Journal,475196,Negative,UFO,True
1021,Conspiracy theories are everywhere these days...,Online Forum,582364,Neutral,Health,False
1022,Just saw a UFO in my backyard! 👽,Tech Magazine,179791,Negative,Celebrity,False
1023,COVID-19 update: Cases are on the rise again.,Twitter,677257,Negative,Tech,True
1024,Conspiracy theories are everywhere these days...,Science Journal,760044,Negative,Community,False
1025,COVID-19 update: Cases are on the rise again.,Social Media,349209,Neutral,Conspiracy,True
1026,New tech gadget just released! #excited,Social Media,607625,Positive,Cybersecurity,False
1027,Feeling great today! #positivevibes,Gossip Magazine,871398,Neutral,Cybersecurity,True
1028,Weather forecast: Expect rain showers tomorrow.,Social Media,460066,Negative,COVID-19,True
1029,Weather forecast: Expect rain showers tomorrow.,Tech Magazine,888606,Negative,UFO,True
1030,Community event happening this weekend! Join us!,Gossip Magazine,773068,Positive,Animals,False
1031,Weather forecast: Expect rain showers tomorrow.,Online Forum,307712,Positive,Cybersecurity,False
1032,New tech gadget just released! #excited,Social Media,483450,Neutral,COVID-19,True
1033,COVID-19 update: Cases are on the rise again.,Government,495404,Neutral,Weather,False
1034,Just discovered a new species of butterfly!,Health Magazine,561189,Negative,Cybersecurity,True
1035,COVID-19 update: Cases are on the rise again.,Health Magazine,146129,Neutral,Tech,True
1036,Community event happening this weekend! Join us!,Gossip Magazine,720875,Positive,Tech,False
1037,Celebrity gossip: What's happening in Hollywood?,News,643409,Negative,Animals,True
1038,Feeling great today! #positivevibes,Online Forum,573092,Negative,Community,False
1039,Community event happening this weekend! Join us!,Social Media,362268,Neutral,COVID-19,True
1040,Feeling great today! #positivevibes,Twitter,594004,Negative,Conspiracy,False
1041,Just saw a UFO in my backyard! 👽,Tech Magazine,603239,Negative,Community,False
1042,Protect your data with the latest cybersecurity measures.,Social Media,526039,Positive,Discovery,False
1043,Animals are so fascinating!,Gossip Magazine,206827,Positive,Discovery,False
1044,New tech gadget just released! #excited,Online Forum,367344,Neutral,Tech,False
1045,Conspiracy theories are everywhere these days...,Tech Magazine,915555,Neutral,Weather,False
1046,Celebrity gossip: What's happening in Hollywood?,Government,391667,Positive,Cybersecurity,True
1047,Just discovered a new species of butterfly!,Government,755560,Negative,COVID-19,False
1048,Protect your data with the latest cybersecurity measures.,Tech Magazine,605776,Neutral,Health,False
1049,Animals are so fascinating!,Gossip Magazine,941726,Negative,Conspiracy,False
1050,Protect your data with the latest cybersecurity measures.,Social Media,620675,Negative,COVID-19,True
1051,Animals are so fascinating!,Online Forum,294822,Neutral,Cybersecurity,False
1052,Just saw a UFO in my backyard! 👽,News,816404,Positive,Weather,False
1053,Feeling great today! #positivevibes,Online Forum,960263,Positive,COVID-19,False
1054,Just saw a UFO in my backyard! 👽,Government,595275,Positive,Cybersecurity,True
1055,Animals are so fascinating!,News,492029,Neutral,Conspiracy,False
1056,New tech gadget just released! #excited,Science Journal,654287,Neutral,Health,False
1057,Weather forecast: Expect rain showers tomorrow.,Twitter,798805,Positive,Health,False
1058,New tech gadget just released! #excited,Health Magazine,648131,Positive,Health,True
1059,COVID-19 update: Cases are on the rise again.,Twitter,930418,Negative,Conspiracy,False
1060,Animals are so fascinating!,Twitter,992984,Neutral,UFO,False
1061,Weather forecast: Expect rain showers tomorrow.,Twitter,814979,Positive,Weather,False
1062,New tech gadget just released! #excited,Science Journal,954468,Neutral,Health,False
1063,Protect your data with the latest cybersecurity measures.,Online Forum,321258,Neutral,Animals,True
1064,COVID-19 update: Cases are on the rise again.,Twitter,789271,Negative,COVID-19,False
1065,New tech gadget just released! #excited,Government,800799,Positive,Health,False
1066,Just saw a UFO in my backyard! 👽,Tech Magazine,890224,Negative,Health,True
1067,Feeling great today! #positivevibes,Twitter,472471,Positive,Celebrity,False
1068,Protect your data with the latest cybersecurity measures.,Online Forum,907036,Neutral,Conspiracy,False
1069,Just saw a UFO in my backyard! 👽,Government,417861,Neutral,COVID-19,True
1070,COVID-19 update: Cases are on the rise again.,Online Forum,107503,Neutral,Tech,False
1071,COVID-19 update: Cases are on the rise again.,Twitter,318385,Positive,UFO,False
1072,Protect your data with the latest cybersecurity measures.,Twitter,870042,Neutral,Conspiracy,False
1073,Just saw a UFO in my backyard! 👽,Health Magazine,467842,Negative,Weather,False
1074,Animals are so fascinating!,Gossip Magazine,996151,Positive,Community,False
1075,Just discovered a new species of butterfly!,Online Forum,931424,Negative,Animals,True
1076,Celebrity gossip: What's happening in Hollywood?,Health Magazine,267009,Neutral,Cybersecurity,True
1077,Just discovered a new species of butterfly!,Science Journal,258193,Negative,Celebrity,True
1078,New tech gadget just released! #excited,Government,983041,Neutral,Health,True
1079,Animals are so fascinating!,Twitter,580800,Negative,Conspiracy,True
1080,COVID-19 update: Cases are on the rise again.,Health Magazine,745006,Negative,Health,True
1081,New tech gadget just released! #excited,Twitter,576321,Negative,UFO,False
1082,COVID-19 update: Cases are on the rise again.,Tech Magazine,837916,Negative,Tech,True
1083,Community event happening this weekend! Join us!,Science Journal,898187,Neutral,Community,False
1084,Animals are so fascinating!,News,422237,Neutral,Animals,False
1085,Conspiracy theories are everywhere these days...,Health Magazine,278223,Neutral,Weather,False
1086,Just saw a UFO in my backyard! 👽,Health Magazine,742603,Positive,Health,False
1087,Conspiracy theories are everywhere these days...,Social Media,193918,Positive,Community,False
1088,Celebrity gossip: What's happening in Hollywood?,Health Magazine,908127,Positive,Health,True
1089,Weather forecast: Expect rain showers tomorrow.,Twitter,360795,Negative,Community,True
1090,Just discovered a new species of butterfly!,Twitter,828171,Negative,Animals,False
1091,Protect your data with the latest cybersecurity measures.,News,924812,Negative,Community,True
1092,Just discovered a new species of butterfly!,Online Forum,194217,Neutral,COVID-19,True
1093,COVID-19 update: Cases are on the rise again.,Gossip Magazine,985171,Positive,Discovery,True
1094,Feeling great today! #positivevibes,Government,776563,Positive,Health,True
1095,Conspiracy theories are everywhere these days...,Gossip Magazine,718183,Positive,UFO,True
1096,Animals are so fascinating!,Health Magazine,999079,Neutral,COVID-19,True
1097,Weather forecast: Expect rain showers tomorrow.,Health Magazine,506418,Positive,UFO,False
1098,Protect your data with the latest cybersecurity measures.,Twitter,419684,Negative,Health,True
1099,Animals are so fascinating!,Twitter,479998,Negative,Tech,False
1100,Weather forecast: Expect rain showers tomorrow.,Gossip Magazine,277153,Negative,Community,True
1101,Conspiracy theories are everywhere these days...,Government,207744,Positive,COVID-19,False
1102,Animals are so fascinating!,Twitter,866750,Negative,Celebrity,True
1103,Animals are so fascinating!,Health Magazine,390436,Neutral,Tech,True
1104,Protect your data with the latest cybersecurity measures.,Health Magazine,241009,Positive,Conspiracy,False
1105,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,104567,Negative,COVID-19,False
1106,Celebrity gossip: What's happening in Hollywood?,Health Magazine,891594,Positive,UFO,False
1107,Celebrity gossip: What's happening in Hollywood?,Social Media,715623,Negative,Celebrity,True
1108,Conspiracy theories are everywhere these days...,Tech Magazine,295308,Neutral,Cybersecurity,True
1109,Just saw a UFO in my backyard! 👽,Tech Magazine,171759,Negative,Conspiracy,True
1110,Protect your data with the latest cybersecurity measures.,Tech Magazine,881648,Negative,Weather,True
1111,Weather forecast: Expect rain showers tomorrow.,Health Magazine,878424,Positive,UFO,False
1112,Protect your data with the latest cybersecurity measures.,Government,790288,Negative,COVID-19,True
1113,Celebrity gossip: What's happening in Hollywood?,Twitter,976626,Negative,Health,False
1114,Weather forecast: Expect rain showers tomorrow.,News,779612,Negative,Discovery,False
1115,Just discovered a new species of butterfly!,Health Magazine,791850,Positive,COVID-19,False
1116,Celebrity gossip: What's happening in Hollywood?,Tech Magazine,127218,Positive,Cybersecurity,False
1117,Weather forecast: Expect rain showers tomorrow.,Tech Magazine,101380,Negative,UFO,False
1118,Just saw a UFO in my backyard! 👽,Health Magazine,857281,Positive,Animals,True
1119,Animals are so fascinating!,Tech Magazine,635328,Positive,UFO,False
1120,Just saw a UFO in my backyard! 👽,Online Forum,254234,Negative,Conspiracy,False
1121,Animals are so fascinating!,News,157057,Negative,Discovery,False
1122,Weather forecast: Expect rain showers tomorrow.,Health Magazine,939104,Negative,Community,True
1123,Conspiracy theories are everywhere these days...,Health Magazine,160427,Neutral,Discovery,True
1124,New tech gadget just released! #excited,Gossip Magazine,997154,Negative,Discovery,True
1125,Community event happening this weekend! Join us!,Health Magazine,549576,Neutral,Health,True
1126,Protect your data with the latest cybersecurity measures.,Health Magazine,391711,Positive,Celebrity,True
1127,New tech gadget just released! #excited,Health Magazine,309992,Positive,Weather,True
1128,Just saw a UFO in my backyard! 👽,Government,159609,Neutral,Health,False
1129,Feeling great today! #positivevibes,Health Magazine,841443,Neutral,UFO,True
1130,Community event happening this weekend! Join us!,News,704096,Neutral,Animals,True
1131,Just discovered a new species of butterfly!,Science Journal,260878,Positive,Conspiracy,True
1132,Weather forecast: Expect rain showers tomorrow.,Gossip Magazine,408020,Neutral,Celebrity,True
1133,Celebrity gossip: What's happening in Hollywood?,Government,677406,Negative,UFO,False
1134,Feeling great today! #positivevibes,Health Magazine,225025,Positive,Community,True
1135,Community event happening this weekend! Join us!,Science Journal,447956,Positive,Community,True
1136,Conspiracy theories are everywhere these days...,Social Media,706388,Negative,Community,False
1137,Weather forecast: Expect rain showers tomorrow.,Online Forum,630404,Neutral,Celebrity,True
1138,Conspiracy theories are everywhere these days...,Social Media,688375,Neutral,COVID-19,True
1139,Protect your data with the latest cybersecurity measures.,Gossip Magazine,803422,Neutral,Cybersecurity,True
1140,Weather forecast: Expect rain showers tomorrow.,Twitter,765956,Positive,Conspiracy,False
1141,Conspiracy theories are everywhere these days...,Tech Magazine,542936,Neutral,Weather,False
1142,Celebrity gossip: What's happening in Hollywood?,Government,627032,Positive,Cybersecurity,True
1143,Conspiracy theories are everywhere these days...,Social Media,407490,Positive,Discovery,False
1144,Just saw a UFO in my backyard! 👽,Online Forum,855139,Neutral,Discovery,False
1145,Weather forecast: Expect rain showers tomorrow.,News,266787,Negative,COVID-19,True
1146,Community event happening this weekend! Join us!,News,704166,Neutral,Animals,True
1147,Conspiracy theories are everywhere these days...,Social Media,368399,Negative,Animals,False
1148,Community event happening this weekend! Join us!,Government,678568,Neutral,Discovery,True
1149,Conspiracy theories are everywhere these days...,Science Journal,766869,Negative,Celebrity,False
1150,Weather forecast: Expect rain showers tomorrow.,Science Journal,852770,Positive,Tech,True
1151,New tech gadget just released! #excited,Twitter,374625,Positive,Discovery,True
1152,Celebrity gossip: What's happening in Hollywood?,Social Media,186280,Neutral,Discovery,False
1153,New tech gadget just released! #excited,Health Magazine,596987,Neutral,Health,False
1154,Just saw a UFO in my backyard! 👽,Health Magazine,923979,Negative,Discovery,False
1155,Just discovered a new species of butterfly!,Health Magazine,960394,Negative,Weather,False
1156,Weather forecast: Expect rain showers tomorrow.,Health Magazine,981369,Neutral,Discovery,True
1157,New tech gadget just released! #excited,Health Magazine,625383,Negative,Tech,False
1158,Just saw a UFO in my backyard! 👽,Health Magazine,992991,Neutral,Weather,True
1159,Conspiracy theories are everywhere these days...,Online Forum,655688,Neutral,Discovery,False
1160,Just saw a UFO in my backyard! 👽,Government,521522,Positive,Animals,True
1161,New tech gadget just released! #excited,Government,180485,Negative,COVID-19,False
1162,Feeling great today! #positivevibes,Online Forum,386273,Neutral,Community,False
1163,Just saw a UFO in my backyard! 👽,Tech Magazine,134560,Negative,Health,True
1164,Animals are so fascinating!,Twitter,699175,Neutral,Weather,False
1165,Protect your data with the latest cybersecurity measures.,Government,254246,Positive,Tech,False
1166,Weather forecast: Expect rain showers tomorrow.,Government,547091,Positive,Cybersecurity,False
1167,Just saw a UFO in my backyard! 👽,Science Journal,948322,Neutral,Conspiracy,True
1168,Animals are so fascinating!,Online Forum,598601,Negative,Cybersecurity,True
1169,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,760831,Positive,Weather,False
1170,Protect your data with the latest cybersecurity measures.,Twitter,818341,Negative,Conspiracy,False
1171,Weather forecast: Expect rain showers tomorrow.,Online Forum,868730,Negative,Weather,True
1172,New tech gadget just released! #excited,Social Media,247649,Negative,UFO,False
1173,Protect your data with the latest cybersecurity measures.,Social Media,773303,Positive,Community,False
1174,Animals are so fascinating!,Tech Magazine,292770,Positive,Weather,False
1175,Animals are so fascinating!,Science Journal,612555,Positive,Conspiracy,False
1176,COVID-19 update: Cases are on the rise again.,Government,528208,Neutral,Discovery,False
1177,Community event happening this weekend! Join us!,Online Forum,302466,Negative,Community,True
1178,Feeling great today! #positivevibes,News,966301,Negative,Health,False
1179,Protect your data with the latest cybersecurity measures.,Gossip Magazine,701194,Negative,Cybersecurity,False
1180,Community event happening this weekend! Join us!,Government,855345,Positive,Health,True
1181,Community event happening this weekend! Join us!,Health Magazine,765465,Neutral,Health,False
1182,Weather forecast: Expect rain showers tomorrow.,Health Magazine,593808,Negative,Health,True
1183,Community event happening this weekend! Join us!,News,537862,Negative,Conspiracy,True
1184,Protect your data with the latest cybersecurity measures.,Tech Magazine,641717,Neutral,Cybersecurity,False
1185,New tech gadget just released! #excited,Social Media,856387,Positive,Community,True
1186,Feeling great today! #positivevibes,Gossip Magazine,459806,Neutral,Cybersecurity,False
1187,Community event happening this weekend! Join us!,News,159227,Neutral,Community,False
1188,Feeling great today! #positivevibes,Science Journal,740676,Negative,Discovery,True
1189,Feeling great today! #positivevibes,Tech Magazine,584479,Neutral,COVID-19,False
1190,Protect your data with the latest cybersecurity measures.,Government,687821,Negative,Cybersecurity,True
1191,Just saw a UFO in my backyard! 👽,Government,406318,Positive,COVID-19,True
1192,Conspiracy theories are everywhere these days...,Tech Magazine,664191,Positive,Tech,False
1193,Weather forecast: Expect rain showers tomorrow.,Government,652863,Positive,Health,True
1194,Protect your data with the latest cybersecurity measures.,Health Magazine,510645,Negative,Community,True
1195,Just saw a UFO in my backyard! 👽,Health Magazine,828443,Negative,Community,False
1196,Celebrity gossip: What's happening in Hollywood?,News,725955,Negative,Cybersecurity,False
1197,Celebrity gossip: What's happening in Hollywood?,Government,322448,Negative,Conspiracy,False
1198,New tech gadget just released! #excited,News,844680,Positive,Animals,True
1199,Just discovered a new species of butterfly!,Science Journal,936534,Positive,Conspiracy,False
1200,Just discovered a new species of butterfly!,Tech Magazine,440282,Neutral,Celebrity,False
1201,Community event happening this weekend! Join us!,Gossip Magazine,539371,Positive,Weather,False
1202,New tech gadget just released! #excited,Government,851830,Negative,UFO,False
1203,Protect your data with the latest cybersecurity measures.,Social Media,194947,Positive,Discovery,False
1204,New tech gadget just released! #excited,Health Magazine,366148,Neutral,UFO,False
1205,Weather forecast: Expect rain showers tomorrow.,Gossip Magazine,327478,Neutral,Cybersecurity,True
1206,Just discovered a new species of butterfly!,Tech Magazine,104005,Negative,UFO,True
1207,New tech gadget just released! #excited,Social Media,638458,Negative,UFO,True
1208,Just saw a UFO in my backyard! 👽,Health Magazine,527615,Positive,UFO,True
1209,Protect your data with the latest cybersecurity measures.,Government,334657,Neutral,Weather,False
1210,Animals are so fascinating!,News,329047,Negative,Conspiracy,False
1211,Community event happening this weekend! Join us!,Online Forum,207765,Positive,Community,False
1212,Animals are so fascinating!,Online Forum,611815,Neutral,Cybersecurity,True
1213,COVID-19 update: Cases are on the rise again.,News,327198,Positive,Cybersecurity,True
1214,New tech gadget just released! #excited,Online Forum,160682,Negative,Health,True
1215,Weather forecast: Expect rain showers tomorrow.,Gossip Magazine,202829,Positive,Conspiracy,True
1216,Celebrity gossip: What's happening in Hollywood?,Twitter,329131,Positive,Tech,False
1217,Weather forecast: Expect rain showers tomorrow.,Health Magazine,723539,Negative,Tech,True
1218,Weather forecast: Expect rain showers tomorrow.,Social Media,314207,Neutral,Cybersecurity,False
1219,COVID-19 update: Cases are on the rise again.,Twitter,771168,Negative,Community,False
1220,Feeling great today! #positivevibes,Health Magazine,575971,Negative,Conspiracy,True
1221,Just saw a UFO in my backyard! 👽,Science Journal,120511,Neutral,Weather,True
1222,Celebrity gossip: What's happening in Hollywood?,Health Magazine,549696,Neutral,Animals,False
1223,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,728300,Neutral,UFO,False
1224,Feeling great today! #positivevibes,Online Forum,935059,Negative,Discovery,True
1225,Celebrity gossip: What's happening in Hollywood?,News,544951,Positive,Discovery,True
1226,Protect your data with the latest cybersecurity measures.,Science Journal,719456,Positive,COVID-19,True
1227,Weather forecast: Expect rain showers tomorrow.,Social Media,961773,Positive,Conspiracy,False
1228,Just saw a UFO in my backyard! 👽,Government,976583,Positive,Tech,False
1229,Just discovered a new species of butterfly!,Tech Magazine,483496,Positive,COVID-19,False
1230,COVID-19 update: Cases are on the rise again.,Science Journal,550491,Positive,Discovery,True
1231,Just discovered a new species of butterfly!,Twitter,963359,Neutral,Tech,False
1232,Animals are so fascinating!,Gossip Magazine,628465,Neutral,Discovery,False
1233,Just saw a UFO in my backyard! 👽,Health Magazine,926680,Negative,Tech,True
1234,New tech gadget just released! #excited,News,879363,Negative,UFO,False
1235,Community event happening this weekend! Join us!,Science Journal,682424,Negative,UFO,True
1236,Just discovered a new species of butterfly!,Science Journal,994065,Neutral,Weather,True
1237,Protect your data with the latest cybersecurity measures.,Twitter,864202,Negative,Discovery,True
1238,Protect your data with the latest cybersecurity measures.,Health Magazine,493641,Negative,Conspiracy,True
1239,Just discovered a new species of butterfly!,Science Journal,771637,Neutral,Animals,True
1240,Protect your data with the latest cybersecurity measures.,Online Forum,236328,Negative,Conspiracy,False
1241,Just saw a UFO in my backyard! 👽,Online Forum,285134,Neutral,Discovery,False
1242,Animals are so fascinating!,Science Journal,872559,Neutral,Animals,False
1243,Just discovered a new species of butterfly!,Social Media,456073,Negative,Community,False
1244,Celebrity gossip: What's happening in Hollywood?,Tech Magazine,715326,Neutral,Celebrity,False
1245,Feeling great today! #positivevibes,Twitter,776986,Positive,Discovery,True
1246,Animals are so fascinating!,Social Media,718590,Positive,Health,True
1247,COVID-19 update: Cases are on the rise again.,Government,207108,Neutral,UFO,True
1248,Protect your data with the latest cybersecurity measures.,Science Journal,792106,Positive,Tech,True
1249,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,160213,Negative,Tech,False
1250,Just discovered a new species of butterfly!,Health Magazine,152419,Positive,UFO,True
1251,Protect your data with the latest cybersecurity measures.,Government,655583,Neutral,Discovery,True
1252,Conspiracy theories are everywhere these days...,News,691315,Negative,Tech,False
1253,Celebrity gossip: What's happening in Hollywood?,Social Media,142403,Positive,Cybersecurity,False
1254,Weather forecast: Expect rain showers tomorrow.,Online Forum,630797,Positive,Celebrity,True
1255,Just discovered a new species of butterfly!,Twitter,246854,Neutral,Discovery,True
1256,Celebrity gossip: What's happening in Hollywood?,Government,175790,Positive,Health,False
1257,Community event happening this weekend! Join us!,Social Media,674537,Neutral,Health,False
1258,New tech gadget just released! #excited,Science Journal,700824,Neutral,Community,False
1259,Just discovered a new species of butterfly!,News,817953,Neutral,Animals,True
1260,COVID-19 update: Cases are on the rise again.,Health Magazine,683497,Negative,Conspiracy,True
1261,Just discovered a new species of butterfly!,News,790011,Positive,Tech,False
1262,Community event happening this weekend! Join us!,Gossip Magazine,468837,Neutral,Discovery,True
1263,Animals are so fascinating!,Tech Magazine,522210,Neutral,Tech,True
1264,Weather forecast: Expect rain showers tomorrow.,Science Journal,275524,Positive,Community,False
1265,Just discovered a new species of butterfly!,Gossip Magazine,687454,Negative,Community,False
1266,Just discovered a new species of butterfly!,Health Magazine,746115,Neutral,UFO,True
1267,New tech gadget just released! #excited,Social Media,546061,Negative,Tech,False
1268,Just discovered a new species of butterfly!,Online Forum,564683,Negative,Health,True
1269,Animals are so fascinating!,Government,183260,Neutral,Animals,True
1270,Community event happening this weekend! Join us!,Health Magazine,141517,Negative,COVID-19,True
1271,Just saw a UFO in my backyard! 👽,Social Media,359980,Neutral,Weather,True
1272,COVID-19 update: Cases are on the rise again.,Online Forum,714847,Positive,Animals,False
1273,Conspiracy theories are everywhere these days...,Gossip Magazine,897281,Neutral,Celebrity,False
1274,Just saw a UFO in my backyard! 👽,Social Media,964490,Negative,Cybersecurity,False
1275,Just discovered a new species of butterfly!,Tech Magazine,129004,Negative,Community,False
1276,Conspiracy theories are everywhere these days...,Tech Magazine,459630,Positive,Cybersecurity,True
1277,Protect your data with the latest cybersecurity measures.,Online Forum,250236,Negative,Community,False
1278,Conspiracy theories are everywhere these days...,Health Magazine,613421,Neutral,Weather,False
1279,Just saw a UFO in my backyard! 👽,Twitter,454023,Neutral,UFO,True
1280,New tech gadget just released! #excited,Social Media,767787,Negative,Celebrity,False
1281,Community event happening this weekend! Join us!,Health Magazine,736195,Neutral,Community,False
1282,Animals are so fascinating!,Social Media,760665,Positive,Animals,True
1283,Weather forecast: Expect rain showers tomorrow.,Science Journal,935225,Negative,UFO,True
1284,Protect your data with the latest cybersecurity measures.,Twitter,759093,Negative,Conspiracy,False
1285,Community event happening this weekend! Join us!,Health Magazine,221353,Positive,Cybersecurity,True
1286,Community event happening this weekend! Join us!,News,758405,Neutral,Weather,True
1287,Animals are so fascinating!,Health Magazine,828772,Neutral,Discovery,True
1288,Feeling great today! #positivevibes,Government,400136,Neutral,Health,False
1289,Community event happening this weekend! Join us!,Social Media,894047,Neutral,Conspiracy,False
1290,Celebrity gossip: What's happening in Hollywood?,Social Media,213363,Positive,Cybersecurity,True
1291,Animals are so fascinating!,Social Media,303712,Negative,Community,True
1292,Celebrity gossip: What's happening in Hollywood?,Tech Magazine,217245,Positive,Community,False
1293,New tech gadget just released! #excited,News,247697,Neutral,COVID-19,True
1294,Celebrity gossip: What's happening in Hollywood?,Social Media,157236,Neutral,Discovery,False
1295,Just saw a UFO in my backyard! 👽,Gossip Magazine,753215,Neutral,Discovery,False
1296,Just saw a UFO in my backyard! 👽,Twitter,554426,Positive,Weather,False
1297,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,877383,Neutral,Celebrity,True
1298,Just discovered a new species of butterfly!,Gossip Magazine,942788,Positive,Health,True
1299,Protect your data with the latest cybersecurity measures.,Gossip Magazine,589387,Negative,Conspiracy,True
1300,New tech gadget just released! #excited,Gossip Magazine,248233,Positive,Celebrity,True
1301,Protect your data with the latest cybersecurity measures.,Health Magazine,638885,Positive,Conspiracy,True
1302,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,211723,Positive,UFO,True
1303,New tech gadget just released! #excited,Gossip Magazine,890793,Neutral,Animals,False
1304,Animals are so fascinating!,Government,608892,Positive,Animals,False
1305,COVID-19 update: Cases are on the rise again.,Gossip Magazine,660806,Negative,Tech,False
1306,COVID-19 update: Cases are on the rise again.,Government,394295,Neutral,Weather,True
1307,Conspiracy theories are everywhere these days...,Health Magazine,585781,Neutral,Health,True
1308,Feeling great today! #positivevibes,Online Forum,556443,Positive,Health,False
1309,Animals are so fascinating!,Government,653204,Positive,Community,False
1310,Protect your data with the latest cybersecurity measures.,Social Media,361778,Negative,Cybersecurity,False
1311,Protect your data with the latest cybersecurity measures.,Health Magazine,616335,Negative,Discovery,True
1312,Just discovered a new species of butterfly!,News,198533,Positive,Conspiracy,False
1313,New tech gadget just released! #excited,Social Media,467092,Positive,Animals,True
1314,Protect your data with the latest cybersecurity measures.,Gossip Magazine,581910,Positive,Animals,False
1315,Just discovered a new species of butterfly!,Health Magazine,822484,Positive,Health,True
1316,Weather forecast: Expect rain showers tomorrow.,Online Forum,149528,Negative,Cybersecurity,False
1317,Feeling great today! #positivevibes,Social Media,964581,Negative,Cybersecurity,False
1318,Animals are so fascinating!,Online Forum,596038,Neutral,Conspiracy,False
1319,Just discovered a new species of butterfly!,Online Forum,661413,Negative,Weather,True
1320,COVID-19 update: Cases are on the rise again.,Health Magazine,836355,Negative,Community,True
1321,Weather forecast: Expect rain showers tomorrow.,Government,814517,Negative,Animals,False
1322,Animals are so fascinating!,Gossip Magazine,730375,Positive,Cybersecurity,True
1323,Feeling great today! #positivevibes,Government,774300,Neutral,Weather,True
1324,COVID-19 update: Cases are on the rise again.,Social Media,136280,Neutral,Discovery,True
1325,Community event happening this weekend! Join us!,Tech Magazine,587720,Negative,Weather,False
1326,Community event happening this weekend! Join us!,Tech Magazine,355347,Positive,Discovery,False
1327,Protect your data with the latest cybersecurity measures.,Tech Magazine,214575,Neutral,Discovery,False
1328,New tech gadget just released! #excited,Social Media,149582,Positive,Animals,False
1329,Conspiracy theories are everywhere these days...,Social Media,662723,Negative,Discovery,True
1330,Feeling great today! #positivevibes,Government,627852,Neutral,Weather,True
1331,Weather forecast: Expect rain showers tomorrow.,Twitter,121971,Negative,Celebrity,False
1332,New tech gadget just released! #excited,Online Forum,960162,Neutral,Health,False
1333,COVID-19 update: Cases are on the rise again.,Online Forum,110853,Positive,Animals,True
1334,Community event happening this weekend! Join us!,Health Magazine,153205,Positive,Conspiracy,False
1335,Feeling great today! #positivevibes,Tech Magazine,877209,Neutral,Cybersecurity,False
1336,Celebrity gossip: What's happening in Hollywood?,News,448249,Neutral,UFO,True
1337,Just saw a UFO in my backyard! 👽,Government,871626,Negative,Conspiracy,True
1338,Protect your data with the latest cybersecurity measures.,Gossip Magazine,485491,Negative,Animals,True
1339,Community event happening this weekend! Join us!,Online Forum,923490,Neutral,COVID-19,False
1340,Weather forecast: Expect rain showers tomorrow.,Government,813211,Positive,Discovery,False
1341,Just saw a UFO in my backyard! 👽,Science Journal,315823,Neutral,Conspiracy,False
1342,Celebrity gossip: What's happening in Hollywood?,News,699778,Negative,COVID-19,True
1343,Celebrity gossip: What's happening in Hollywood?,Tech Magazine,731351,Neutral,UFO,True
1344,Animals are so fascinating!,Government,100816,Positive,Health,True
1345,New tech gadget just released! #excited,Online Forum,323471,Negative,Conspiracy,False
1346,COVID-19 update: Cases are on the rise again.,Online Forum,518472,Neutral,Conspiracy,True
1347,Feeling great today! #positivevibes,Gossip Magazine,348748,Positive,COVID-19,False
1348,Animals are so fascinating!,Online Forum,319805,Neutral,COVID-19,False
1349,Community event happening this weekend! Join us!,Gossip Magazine,326144,Positive,UFO,True
1350,Protect your data with the latest cybersecurity measures.,Online Forum,932338,Positive,Health,False
1351,Weather forecast: Expect rain showers tomorrow.,Tech Magazine,825390,Positive,Discovery,False
1352,Celebrity gossip: What's happening in Hollywood?,Tech Magazine,381507,Neutral,Discovery,False
1353,Animals are so fascinating!,Online Forum,655201,Negative,Tech,False
1354,New tech gadget just released! #excited,News,804429,Positive,Discovery,True
1355,COVID-19 update: Cases are on the rise again.,Gossip Magazine,719531,Negative,Tech,True
1356,Celebrity gossip: What's happening in Hollywood?,Science Journal,108083,Negative,Cybersecurity,True
1357,COVID-19 update: Cases are on the rise again.,Twitter,220488,Negative,Cybersecurity,True
